Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
15682,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"except as otherwise specifically described in the service 's privacy statement or any additional terms , your relationship with linden lab is not a confidential , fiduciary , or other type of special relationship and your unsolicited ideas and materials , and anything else submitted by you will be treated as non-confidential and non-proprietary user content -- regardless of whether you mark them `` confidential '' , `` proprietary '' , or the like .",,,,,
15683,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab will not assume any responsibility , obligation , or liability for the receipt or non-receipt of any of the foregoing .",,,,,
15684,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"therefore , your decision to submit any unsolicited ideas and materials to linden lab does not place linden lab in a position that is any different from the position held by members of the general public with regard to your unsolicited ideas and materials .",,,,,
15685,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab 's receipt of your unsolicited ideas and materials is not an admission by linden lab of their novelty , priority , or originality , and it does not impair linden lab 's right to contest existing or future intellectual property rights relating to your unsolicited ideas and materials .",,,,,
15686,1,0,0,0,0,0,0,0,0,LindenLab,78,1,"by agreeing to these terms of service , you also agree to arbitrate any and all claims against linden lab pursuant to the federal arbitration act and subject to the terms below -lrb- the `` agreement to arbitrate '' -rrb- .",,,[1],,
15687,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you and linden lab agree that we intend that this section 10 satisfies the `` writing '' requirement of the federal arbitration act and further agree that , notwithstanding any other provision of these terms of service , the federal arbitration act shall govern the interpretation and enforcement of this agreement to arbitrate .",,,,,
15688,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"10.1 if a dispute arises between you and linden lab regarding a claim , you and we agree to alternative dispute resolution .",,,,,
15689,0,0,0,0,0,0,0,0,0,LindenLab,78,0,our goal is to provide you with a neutral and cost-effective means of resolving the dispute quickly .,,,,,
15690,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if any controversy , allegation or claim arises out of or relates to the service , the website -lrb- s -rrb- , the content , your user content , your unsolicited ideas and materials , this agreement , your decision to enter into this agreement , any additional terms or any other aspect of your relationship with linden lab -lrb- collectively , `` dispute '' -rrb- , then you and we agree to send a written notice to the other providing a reasonable description of the dispute , along with a proposed resolution of it .",,,,,
15691,0,0,0,0,0,0,0,0,0,LindenLab,78,0,our notice to you will be sent to you based on the most recent contact information -lrb- including email address -rrb- that you provide us .,,,,,
15692,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you are obligated to ensure that such contact information is current and accurate .,,,,,
15693,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"your notice to us must be sent to : linden research , inc. , 945 battery street , san francisco , ca 94111 , attention : general counsel .",,,,,
15694,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"for a period of sixty -lrb- 60 -rrb- days from the date of receipt of notice from the other party , linden and you will engage in a dialogue in order to attempt to resolve the dispute , though neither party is required to resolve such dispute on terms which each party , in its sole discretion , is uncomfortable .",,,,,
15695,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if we can not resolve a dispute within sixty -lrb- 60 -rrb- days of receipt of such notice , then either you or we may elect to submit the dispute to formal arbitration as hereinafter described .",,,,,
15696,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"with arbitration -lrb- a -rrb- there is no judge or jury , -lrb- b -rrb- the arbitration proceedings and arbitration outcome are subject to certain confidentiality rules , and -lrb- c -rrb- judicial review of the arbitration outcome is limited .",,,,,
15697,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"further , you and linden lab agree that , should resolution of the dispute -lrb- s -rrb- occur in arbitration , such dispute -lrb- s -rrb- will be arbitrated only on an individual basis and will not be consolidated with any other arbitration or other proceedings that involve any claim or controversy of any other party .",,,,,
15698,0,0,0,1,0,0,0,0,0,LindenLab,78,1,"but if , for any reason , any court with competent jurisdiction or any arbitrator selected pursuant to this arbitration provision holds that this restriction , limiting the arbitration to dispute -lrb- s -rrb- between you and linden lab , is unenforceable , then our agreement above to arbitrate will not apply and the dispute must be brought exclusively in the state or federal courts of san francisco county , california .",,,,,
15699,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"should either you or linden lab elect to resolve the dispute by way of binding arbitration , the arbitration shall proceed in accordance with the then-current commercial arbitration rules of the american arbitration association -lrb- `` aaa '' -rrb- , except that , as noted , in no event shall the arbitration proceed as a class or representative action .",,,,,
15700,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if the dispute has a claimed value of not more than $ 10,000,000 , then the arbitration will be heard and determined by a single , neutral arbitrator who is a retired judge or a lawyer with not less than ten -lrb- 10 -rrb- years ' experience as a practicing member of the bar in the substantive practice area related to the dispute , who will administer the proceedings in accordance with the aaa 's supplementary procedures for consumer related disputes .",,,,,
15701,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if the dispute has a claimed value of more than $ 10,000,000 , then the arbitration will be heard and determined by a three -lrb- 3 -rrb- member panel , with one member to be selected by each party and the third -lrb- who will chair the panel -rrb- selected by the two -lrb- 2 -rrb- party-appointed members or by the aaa in accordance with the commercial arbitration rules .",,,,,
15702,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"the arbitrator or arbitration panel , as the case may be , will apply applicable law and the provisions of this agreement and any additional terms , will determine any dispute according to applicable law and facts based upon the record and no other basis , and will issue a reasoned award .",,,,,
15703,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if a party properly submits the dispute to the aaa for formal arbitration and the aaa is unwilling or unable to set a hearing date within sixty -lrb- 60 -rrb- days of the filing of a `` demand for arbitration , '' then either party can elect to have the arbitration administered by the judicial arbitration and mediation services inc. -lrb- `` jams '' -rrb- using jams ' streamlined arbitration rules and procedures , or by any other arbitration administration service that you and a legal officer of linden lab consent to in writing , except , as noted above , that in no event shall the arbitration proceed as a class or representative action .",,,,,
15704,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"the substantive practice area requirements for the arbitrator and the $ 10,000,000 threshold for the number of arbitrators assigned to the dispute set forth in the paragraph above will also apply to any such arbitration under jams or other arbitration service .",,,,,
15705,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you can obtain aaa and jams procedures , rules , and fee information as follows :",,,,,
15706,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"all parties to the arbitration will have the right , at their own expense , to be represented by an attorney or other advocate of their choosing .",,,,,
15707,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if the dispute has a claimed value of not more than $ 250,000 , an arbitration hearing will be conducted , at your election , either by telephone -lrb- or other mutually agreeable remote technology -rrb- or in city and county of san francisco , california .",,,,,
15708,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if the dispute has a claimed value of more than $ 250,000 , the arbitration will be conducted in the city and county of san francisco , california .",,,,,
15709,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you and we will pay the administrative and arbitrator 's fees and other costs in accordance with the applicable arbitration rules -lrb- including any rules regarding hardship -rrb- ; but if applicable arbitration rules or laws require linden lab to pay a greater portion or all of such fees and costs in order for this arbitration provision to be enforceable , or if the arbitrator -lrb- s -rrb- determine that you would experience an extreme hardship by paying your share of arbitration fees and costs prior to resolution of the dispute , then linden lab will have the right to elect to pay the fees and costs and proceed to arbitration .",,,,,
