Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
15938,0,0,0,0,0,0,0,0,0,Onavo,80,0,the date at the bottom of this agreement indicates the last date that the agreement was updated .,,,,,
15939,0,0,0,0,0,0,0,0,0,Onavo,80,0,"we advise you to periodically read the terms of this agreement , as they may change from time to time .",,,,,
15940,0,0,0,0,0,0,0,0,0,Onavo,80,0,"the provisions of the intellectual property , disclaimer of warranty , limitation of liability , and indemnification sections , and anything else that reasonably should be interpreted as surviving termination shall survive the termination , or expiration of the agreement .",,,,,
15941,0,0,0,0,0,0,0,0,0,Onavo,80,0,all requests for further information should be directed to : support@onavo.com .,,,,,
15942,0,0,0,0,0,0,0,0,0,Onavo,80,0,"in connection with your use of the services , you may be asked to consent to policies or terms and conditions in addition to this agreement .",,,,,
15943,0,0,0,0,0,0,0,0,0,Onavo,80,0,please read these supplemental policies and terms carefully before making any use of such portions of the services .,,,,,
15944,0,0,0,0,0,0,0,0,0,Onavo,80,0,"any supplemental terms will not vary or replace this agreement regarding any use of the services , unless otherwise expressly stated .",,,,,
15945,0,0,0,0,0,0,0,0,0,Onavo,80,0,definitions as used in this agreement and in any subscription orders now or hereafter associated herewith :,,,,,
15946,0,0,0,0,0,0,0,0,0,Onavo,80,0,"`` content '' means the audio and visual information , documents , software , products and services contained in or made available to you in the course of using the services that is owned by onavo .",,,,,
15947,0,0,0,0,0,0,0,0,0,Onavo,80,0,"`` intellectual property rights '' means unpatented inventions , patent applications , patents , design rights , copyrights , trademarks , service marks , trade names , domain name rights , mask work rights , know-how and other trade secret rights , and all other intellectual property rights , derivatives thereof , and forms of protection of a similar nature anywhere in the world and any goodwill associated therewith .",,,,,
15948,0,0,0,0,0,0,0,0,0,Onavo,80,0,"`` onavo technology '' means all of onavo proprietary technology -lrb- including software , hardware , products , processes , algorithms , user interfaces , know-how , techniques , designs and other tangible or intangible technical material or information -rrb- made available to you by onavo in providing the services .",,,,,
15949,0,0,0,0,0,0,0,0,0,Onavo,80,0,choice of law ; disputes ; arbitration ; and venue,,,,,
15950,0,0,0,0,1,0,0,0,0,Onavo,80,1,"this agreement , as well as any dispute , claim or controversy -lrb- `` claim '' -rrb- that may arise between you and onavo , shall be exclusively governed by the laws of california , united states , without regard to the choice or conflicts of law provisions thereof .",,,,,
15951,0,0,0,0,0,0,0,0,0,Onavo,80,0,our goal is to resolve claims fairly and quickly .,,,,,
15952,0,0,0,0,0,0,0,0,0,Onavo,80,0,"accordingly , for any claim that you have against us , you agree , prior to filing any suit or proceeding , to first contact us and attempt to resolve the claim informally by sending us a written notice of your claim -lrb- `` notice '' -rrb- .",,,,,
15953,0,0,0,0,0,0,0,0,0,Onavo,80,0,"the notice should be sent by certified mail addressed to : onavo , inc. , attn : legal -- arbitration opt out , 1601 willow road , menlo park , ca 94025 .",,,,,
15954,0,0,0,0,0,0,0,0,0,Onavo,80,0,"the notice must -lrb- 1 -rrb- include your name , residence address , and the email address and/or mobile telephone number ; -lrb- 2 -rrb- describe the nature and basis of the claim ; and -lrb- 3 -rrb- set forth the specific relief sought .",,,,,
15955,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if you and we can not reach an agreement to resolve the claim within 30 days after such notice is received , then either party may , as appropriate in accordance with this section 20 , commence an arbitration proceeding or file a claim in court .",,,,,
15956,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree that any claim you have against us must be commenced or filed within one year after such claim arose ; otherwise , your claim is permanently barred .",,,,,
15957,0,0,0,0,0,0,0,0,0,Onavo,80,0,special arbitration provision and class action waiver applicable to users in the us & canada .,,,,,
15958,1,0,0,0,0,0,0,0,0,Onavo,80,1,"except for any claim relating to your or our intellectual property -lrb- such as trademarks , trade dress , domain names , trade secrets , copyrights and patents -rrb- -lrb- `` excluded disputes '' -rrb- , you and onavo agree to resolve through final and binding arbitration any claim between you and onavo , including its affiliates , officers , directors , employees and agents and its affiliates ' officers , directors , employees and agents -lrb- whether or not such dispute also involves a third party -rrb- , regarding any aspect of your relationship with us , including these terms , your use of any of onavo 's services , your rights of privacy and/or publicity , or any contacts you may have with us , directly or indirectly , for any reason -lrb- `` dispute '' -rrb- .",,,"[4, 1]",,
15959,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if you can not resolve a dispute with us informally pursuant to section 20.2 , then , except as described elsewhere in section 20 , you and onavo agree to submit the dispute to a single arbitrator at the american arbitration association -lrb- aaa -rrb- under its then-current commercial arbitration rules , including the optional rules for emergency measures of protection and the supplementary procedures for consumer-related disputes , or , by separate mutual agreement , at another arbitration institution .",,,,,
15960,0,0,0,0,0,0,0,0,0,Onavo,80,0,"the aaa 's rules , information regarding initiating a claim , and a description of the arbitration process are available at www.adr.org .",,,,,
15961,0,0,0,0,0,0,0,0,0,Onavo,80,0,"the location of the arbitration and the allocation of fees and costs for such arbitration shall be determined in accordance with the aaa rules , except that we will reimburse you for all aaa administrative fees in disputes that are subject to the supplementary procedures for consumer-related disputes , unless the arbitrator determines that a claim or counterclaim was filed for purposes of harassment or is patently frivolous .",,,,,
15962,0,0,0,0,0,0,0,0,0,Onavo,80,0,"as an alternative , you may bring your claim in your local `` small claims '' court , if permitted by that small claims court 's rules .",,,,,
15963,0,0,0,0,0,0,0,0,0,Onavo,80,0,the federal arbitration act governs the arbitrability of all disputes between you and onavo .,,,,,
15964,0,0,0,0,0,0,0,0,0,Onavo,80,0,the arbitrator will decide whether the dispute can be arbitrated .,,,,,
15965,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you and onavo agree that each may bring disputes against the other only on your or its own behalf , and not on behalf of any government official or other person , or any class of people .",,,,,
15966,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you and onavo agree not to participate in a class action , a class-wide arbitration , claims brought in a private attorney general or representative capacity , or consolidated claims involving another person 's account , if onavo is a party to the proceeding .",,,,,
15967,0,0,0,0,0,0,0,0,0,Onavo,80,0,you and onavo agree not to combine a claim that is subject to arbitration under these terms with a claim that is not eligible for arbitration under these terms .,,,,,
15968,0,0,0,0,0,0,0,0,0,Onavo,80,0,you and onavo agree to waive the right to a trial by jury for all disputes .,,,,,
15969,0,0,0,0,0,0,0,0,0,Onavo,80,0,you may opt out of this agreement to arbitrate .,,,,,
15970,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if you do so , neither you nor onavo can require the other to participate in an arbitration proceeding .",,,,,
15971,0,0,0,0,0,0,0,0,0,Onavo,80,0,"to opt out , you must notify us in writing postmarked within 30 days of the date that you first became subject to this arbitration agreement .",,,,,
15972,0,0,0,0,0,0,0,0,0,Onavo,80,0,you must use this address to opt out :,,,,,
15973,0,0,0,0,0,0,0,0,0,Onavo,80,0,attn : arbitration opt-out 1601 willow road,,,,,
15974,0,0,0,0,0,0,0,0,0,Onavo,80,0,you must include -lrb- 1 -rrb- your name and residence address ; -lrb- 2 -rrb- your email address ; and -lrb- 3 -rrb- a clear statement that you want to opt out of these terms ' arbitration agreement .,,,,,
15975,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if the prohibition against class actions and other claims brought on behalf of third parties contained in section 20.3.3 is found to be unenforceable , then all of section 16.3 will be null and void as to that dispute .",,,,,
15976,0,0,0,0,0,0,0,0,0,Onavo,80,0,this arbitration agreement will survive the termination of your relationship with onavo .,,,,,
15977,0,0,0,1,0,0,0,0,0,Onavo,80,1,"if you opt out of the arbitration agreement , if the arbitration agreement is found by a court to be unenforceable , if your claim is an excluded dispute , or if you neither are a resident of nor have a principal place of business in the us or canada , you agree to resolve any claim you have with us arising out of or relating to these terms or onavo exclusively in a state or federal court located in san mateo county , california , united states and to submit to the personal jurisdiction of the courts located in san mateo county , california , united states for purpose of litigating all such claims .",,,,,
