,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
4307,4307,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the condom folds over the hub allowing air to exit the chest , but preventing it from entering [ ref ] .",0,1,[],[],941.0
4308,4308,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"there do exist some criticisms of condoms both on the moral level and on the scientific level despite the many proven benefits of condoms by scientific consensus and sexual health experts , particularly over the last century when direct and concentrated research on condoms has increased .",0,1,[],[],941.0
4309,4309,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condom criticism is not limited to external parties ; sometimes the very people who use them have problems with them as well .,0,1,[],[],941.0
4310,4310,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"an entirely subjective but still potentially notable criticism sometimes levelled at the male condom by partners , especially heterosexual partners , who are actually engaging in sexual activity while using them , has in recent history consisted of an aggregate of the following general ideas , or some combination thereof : .",0,1,[],[],941.0
4311,4311,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,""" condoms are too heavy "" , i.e. , their material significantly decreases sensation both in the penis and in the ability of the vagina 's walls to properly feel the penis , because of the material barrier .",0,1,[],[],941.0
4312,4312,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in general , this complaint has been responded to by condom manufacturers via the production of "" thin "" and even "" ultra-thin "" condom types ; however , even the "" thin "" types are sometimes claimed by men or women ( or both ) to not "" feel as good "" as sexual intercourse without a condom .",0,1,[],[],941.0
4313,4313,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some men genuinely can not properly maintain an erection while a condom is on , even if they always are able to do so during sexual play without a condom .",0,1,[],[],941.0
4314,4314,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"there are those who claim that men who experience this problem simply need to "" train themselves "" to maintain erections while attempting intercourse with a condom ( such as by masturbating while wearing a condom , and other strategies ) , but some of these men counter that they are physically unable to do so regardless of how much they try .",0,1,[],[],941.0
4315,4315,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,some men can properly maintain an erection but can not ejaculate with a condom on .,0,1,[],[],941.0
4316,4316,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"this has the potential of defeating the purpose of using the condom in the first place , considering its main purpose during sexual intercourse is to prevent passage of semen into the vagina , and taking the condom off just before ejaculating essentially invalidates that purpose .",0,1,[],[],941.0
4317,4317,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"a potential ' opposite ' strategy , i.e. stimulating the penis to near - orgasm without a condom and then hurriedly applying the condom at the last possible moment before ejaculation , is typically either logistically impossible or prone to some other type of failure .",0,1,[],[],941.0
4318,4318,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"sociologically , the desire not to use condoms is sometimes culturally seen among post-feminist condom - accepting cultures as occurring almost exclusively in men rather than women ; as involving ' male ' perspectives ; and as being essentially a personal aversion to condom use among males , while their female partners always or almost - always want to use condoms , at least by comparison .",0,1,[],[],941.0
4319,4319,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"however , this view fails to take into account the reality that some women , on their own and from their own views , do not want to use condoms .",0,1,[],[],941.0
4320,4320,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"common justifications among such women include the idea that sexual intercourse without a condom is more intimate ; that sex without a condom is "" uninterrupted "" whereas sex with a condom takes "" work "" and ruins the mood ; and perhaps more importantly , that sex with a condom either feels significantly less pleasurable or even actively irritates their vaginal walls and leaves the vagina sore and / or irritated whereas condomless sex does not .",0,1,[],[],941.0
4321,4321,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the roman catholic church opposes all sexual acts outside of marriage , as well as any sexual act in which the chance of successful conception has been reduced by direct and intentional acts ( for example , surgery to prevent conception ) or foreign objects ( for example , condoms ) [ ref ] .",0,1,[],[],941.0
