,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
6247,6247,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"for those who are not monogamous , reducing the number of one 's sexual partners , particularly anonymous sexual partners , may also reduce one 's potential exposure to stis .",0,1,[],[],941.0
6248,6248,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"similarly , one may restrict one 's sexual contact to a community of trusted individuals — this is the approach taken by some pornographic actors and other non-monogamous people .",0,1,[],[],941.0
6249,6249,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"when selecting a sexual partner , some characteristics can increase the risks for contracting sexually transmitted diseases [ ref ] .",0,1,[],[],941.0
6250,6250,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,these include an age discordance of more than five years ; [ ref ] having an sti in the past year ; [ ref ] problems with alcohol ; [ ref ] having had sex with other people in the past year [ ref ] .,0,1,[],[],941.0
6251,6251,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,communication with one 's sexual partner ( s ) makes for greater safety .,0,1,[],[],941.0
6252,6252,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"before initiating sexual activities , partners may discuss what activities they will and will not engage in , and what precautions they will take .",0,1,[],[],941.0
6253,6253,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"this can reduce the chance of risky decisions being made "" in the heat of passion "" .",0,1,[],[],941.0
6254,6254,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"if a person is sexually active with a number of partners , regular sexual health check - ups by a doctor , and on noticing unusual symptoms seeking prompt medical advice ; hiv and other infectious agents can be either asymptomatic or involve nonspecific symptoms which on their own can be misdiagnosed [ ref ] .",0,1,[],[],941.0
6255,6255,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"while the use of condoms can reduce transmission of hiv and other infectious agents , it does not do so completely .",0,1,[],[],941.0
6256,6256,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"one study has suggested condoms might reduce hiv transmission by 85 % 25 to 95 % 25 ; effectiveness beyond 95 % 25 was deemed unlikely because of slippage , breakage , and incorrect use [ ref ] .",0,1,[],[],941.0
6257,6257,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"it also said , "" in practice , inconsistent use may reduce the overall effectiveness of condoms to as low as 60 – 70 % 25 "" [ ref ] .",0,1,[],[],941.0
6258,6258,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"during each act of anal intercourse , the risk of the receptive partner acquiring hiv from hiv seropositive partners not using condoms is about 1 in 120 .",0,1,[],[],941.0
6259,6259,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"among people using condoms , the receptive partner 's risk declines to 1 in 550 , a four - to fivefold reduction [ ref ] .",0,1,[],[],941.0
6260,6260,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"where the partner 's hiv status is unknown , "" estimated per - contact risk of protected receptive anal intercourse with hiv - positive and unknown serostatus partners , including episodes in which condoms failed , was two thirds the risk of unprotected receptive anal intercourse with the comparable set of partners . """,0,1,[],[],941.0
6261,6261,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,[ ref ] p. 310 .,0,1,[],[],941.0
6262,6262,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"most methods of contraception , except for certain forms of "" outercourse "" and the barrier methods , are not effective at preventing the spread of stis .",0,1,[],[],941.0
6263,6263,This house would only teach abstinence for sex education in schools,Safe sex,3145,train and test,"this includes the birth control pills , vasectomy , tubal ligation , periodic abstinence and all non-barrier methods of pregnancy prevention .",0,1,[],[],941.0
